location_id,address_1,address_2,city,state,zip,county,location_source_value
8174,,,Fayette,MS,39069,Jefferson County,Lat: 31.71; Long: -91.06
8175,,,Flora,MS,39071,Madison County,Lat: 32.54; Long: -90.31
8176,,,Pocahontas,MS,39072,Hinds County,Lat: 32.41; Long: -90.22
8177,,,Florence,MS,39073,Rankin County,Lat: 32.1; Long: -90.14
8178,,,Forest,MS,39074,Scott County,Lat: 32.35; Long: -89.47
8179,,,Gallman,MS,39077,Copiah County,Lat: 31.9; Long: -90.42
8180,,,Georgetown,MS,39078,Copiah County,Lat: 31.86; Long: -90.16
8181,,,Goodman,MS,39079,Holmes County,Lat: 32.96; Long: -89.91
8182,,,Harperville,MS,39080,Scott County,Lat: 32.47; Long: -89.45
8183,,,Fayette,MS,39081,Jefferson County,Lat: 31.71; Long: -91.03
8184,,,Harrisville,MS,39082,Simpson County,Lat: 31.96; Long: -90.09
8185,,,Hazlehurst,MS,39083,Copiah County,Lat: 31.86; Long: -90.39
8186,,,Hermanville,MS,39086,Claiborne County,Lat: 32.02; Long: -90.8
8187,,,Hillsboro,MS,39087,Scott County,Lat: 32.44; Long: -89.51
8188,,,Holly Bluff,MS,39088,Sharkey County,Lat: 32.77; Long: -90.71
8189,,,Kosciusko,MS,39090,Attala County,Lat: 33.05; Long: -89.58
8190,,,Lake,MS,39092,Scott County,Lat: 32.34; Long: -89.32
8191,,,Lena,MS,39094,Leake County,Lat: 32.59; Long: -89.59
8192,,,Lexington,MS,39095,Holmes County,Lat: 33.11; Long: -90.04
8193,,,Lorman,MS,39096,Claiborne County,Lat: 31.81; Long: -91.19
8194,,,Louise,MS,39097,Humphreys County,Lat: 32.98; Long: -90.59
8195,,,Ludlow,MS,39098,Scott County,Lat: 32.55; Long: -89.66
8196,,,Mc Adams,MS,39107,Attala County,Lat: 33.04; Long: -89.65
8197,,,Mc Cool,MS,39108,Attala County,Lat: 33.16; Long: -89.33
8198,,,Madden,MS,39109,Leake County,Lat: 32.7; Long: -89.37
8199,,,Madison,MS,39110,Madison County,Lat: 32.45; Long: -90.1
8200,,,Magee,MS,39111,Simpson County,Lat: 31.87; Long: -89.73
8201,,,Mayersville,MS,39113,Issaquena County,Lat: 32.91; Long: -91.02
8202,,,Mendenhall,MS,39114,Simpson County,Lat: 31.96; Long: -89.86
8203,,,Midnight,MS,39115,Humphreys County,Lat: 33.06; Long: -90.56
8204,,,Mize,MS,39116,Smith County,Lat: 31.86; Long: -89.55
8205,,,Morton,MS,39117,Scott County,Lat: 32.35; Long: -89.65
8206,,,Mount Olive,MS,39119,Covington County,Lat: 31.75; Long: -89.65
8207,,,Natchez,MS,39120,Adams County,Lat: 31.54; Long: -91.38
8208,,,Natchez,MS,39121,Adams County,Lat: 31.54; Long: -91.38
8209,,,Natchez,MS,39122,Adams County,Lat: 31.54; Long: -91.38
8210,,,Madison,MS,39130,Madison County,Lat: 32.45; Long: -90.1
8211,,,Newhebron,MS,39140,Lawrence County,Lat: 31.72; Long: -90.04
8212,,,Pattison,MS,39144,Claiborne County,Lat: 31.85; Long: -90.8
8213,,,Pelahatchie,MS,39145,Rankin County,Lat: 32.31; Long: -89.8
8214,,,Pickens,MS,39146,Holmes County,Lat: 32.89; Long: -89.96
8215,,,Piney Woods,MS,39148,Rankin County,Lat: 32.06; Long: -90
8216,,,Pinola,MS,39149,Simpson County,Lat: 31.82; Long: -90.02
8217,,,Port Gibson,MS,39150,Claiborne County,Lat: 31.95; Long: -90.98
8218,,,Puckett,MS,39151,Rankin County,Lat: 32.08; Long: -89.77
8219,,,Pulaski,MS,39152,Smith County,Lat: 32.21; Long: -89.59
8220,,,Raleigh,MS,39153,Smith County,Lat: 32.03; Long: -89.52
8221,,,Raymond,MS,39154,Hinds County,Lat: 32.26; Long: -90.42
8222,,,Redwood,MS,39156,Warren County,Lat: 32.5; Long: -90.79
8223,,,Ridgeland,MS,39157,Madison County,Lat: 32.42; Long: -90.13
8224,,,Ridgeland,MS,39158,Madison County,Lat: 32.42; Long: -90.13
8225,,,Rolling Fork,MS,39159,Sharkey County,Lat: 32.9; Long: -90.87
8226,,,Sallis,MS,39160,Attala County,Lat: 33.02; Long: -89.76
8227,,,Sandhill,MS,39161,Rankin County,Lat: 32.28; Long: -89.88
8228,,,Satartia,MS,39162,Yazoo County,Lat: 32.62; Long: -90.63
8229,,,Sharon,MS,39163,Madison County,Lat: 32.65; Long: -89.83
8230,,,Sibley,MS,39165,Adams County,Lat: 31.39; Long: -91.37
8231,,,Silver City,MS,39166,Humphreys County,Lat: 33.09; Long: -90.49
8232,,,Star,MS,39167,Rankin County,Lat: 32.09; Long: -90.04
8233,,,Taylorsville,MS,39168,Smith County,Lat: 31.83; Long: -89.43
8234,,,Tchula,MS,39169,Holmes County,Lat: 33.18; Long: -90.22
8235,,,Terry,MS,39170,Hinds County,Lat: 32.1; Long: -90.29
8236,,,Thomastown,MS,39171,Leake County,Lat: 32.85; Long: -89.66
8237,,,Tinsley,MS,39173,Yazoo County,Lat: 32.74; Long: -90.47
8238,,,Tougaloo,MS,39174,Madison County,Lat: 32.4; Long: -90.16
8239,,,Utica,MS,39175,Hinds County,Lat: 32.1; Long: -90.62
8240,,,Vaiden,MS,39176,Carroll County,Lat: 33.33; Long: -89.75
8241,,,Valley Park,MS,39177,Issaquena County,Lat: 32.62; Long: -90.8
8242,,,Vaughan,MS,39179,Yazoo County,Lat: 32.81; Long: -90.09
8243,,,Vicksburg,MS,39180,Warren County,Lat: 32.32; Long: -90.87
8244,,,Vicksburg,MS,39181,Warren County,Lat: 32.32; Long: -90.87
8245,,,Vicksburg,MS,39182,Warren County,Lat: 32.32; Long: -90.87
8246,,,Vicksburg,MS,39183,Warren County,Lat: 32.45; Long: -90.81
8247,,,Walnut Grove,MS,39189,Leake County,Lat: 32.59; Long: -89.45
8248,,,Washington,MS,39190,Adams County,Lat: 31.56; Long: -91.26
8249,,,Wesson,MS,39191,Copiah County,Lat: 31.7; Long: -90.39
8250,,,West,MS,39192,Attala County,Lat: 33.19; Long: -89.78
8251,,,Whitfield,MS,39193,Rankin County,Lat: 32.23; Long: -90.08
8252,,,Yazoo City,MS,39194,Yazoo County,Lat: 32.86; Long: -90.4
8253,,,Jackson,MS,39201,Hinds County,Lat: 32.29; Long: -90.18
8254,,,Jackson,MS,39202,Hinds County,Lat: 32.31; Long: -90.17
8255,,,Jackson,MS,39203,Hinds County,Lat: 32.31; Long: -90.2
8256,,,Jackson,MS,39204,Hinds County,Lat: 32.28; Long: -90.21
8257,,,Jackson,MS,39205,Hinds County,Lat: 32.32; Long: -90.2
8258,,,Jackson,MS,39206,Hinds County,Lat: 32.37; Long: -90.17
8259,,,Jackson,MS,39207,Hinds County,Lat: 32.32; Long: -90.2
8260,,,Pearl,MS,39208,Rankin County,Lat: 32.26; Long: -90.09
8261,,,Jackson,MS,39209,Hinds County,Lat: 32.4; Long: -90.29
8262,,,Jackson,MS,39210,Hinds County,Lat: 32.32; Long: -90.18
8263,,,Jackson,MS,39211,Hinds County,Lat: 32.37; Long: -90.12
8264,,,Jackson,MS,39212,Hinds County,Lat: 32.24; Long: -90.28
8265,,,Jackson,MS,39213,Hinds County,Lat: 32.32; Long: -90.2
8266,,,Jackson,MS,39215,Hinds County,Lat: 32.32; Long: -90.2
8267,,,Jackson,MS,39216,Hinds County,Lat: 32.34; Long: -90.16
8268,,,Jackson,MS,39217,Hinds County,Lat: 32.3; Long: -90.21
8269,,,Richland,MS,39218,Rankin County,Lat: 32.23; Long: -90.16
8270,,,Jackson,MS,39225,Hinds County,Lat: 32.32; Long: -90.2
8271,,,Flowood,MS,39232,Rankin County,Lat: 32.33; Long: -90.09
8272,,,Jackson,MS,39235,Hinds County,Lat: 32.29; Long: -90.18
8273,,,Jackson,MS,39236,Hinds County,Lat: 32.32; Long: -90.2
8274,,,Jackson,MS,39250,Hinds County,Lat: 32.32; Long: -90.2
8275,,,Jackson,MS,39269,Hinds County,Lat: 32.3; Long: -90.19
8276,,,Jackson,MS,39271,Hinds County,Lat: 32.32; Long: -90.2
8277,,,Byram,MS,39272,Hinds County,Lat: 32.19; Long: -90.26
8278,,,Jackson,MS,39282,Hinds County,Lat: 32.32; Long: -90.2
8279,,,Jackson,MS,39283,Hinds County,Lat: 32.32; Long: -90.2
8280,,,Jackson,MS,39284,Hinds County,Lat: 32.32; Long: -90.2
8281,,,Jackson,MS,39286,Hinds County,Lat: 32.32; Long: -90.2
8282,,,Pearl,MS,39288,Rankin County,Lat: 32.32; Long: -90.2
8283,,,Jackson,MS,39289,Hinds County,Lat: 32.32; Long: -90.2
8284,,,Jackson,MS,39296,Hinds County,Lat: 32.32; Long: -90.2
8285,,,Jackson,MS,39298,Hinds County,Lat: 32.32; Long: -90.2
8286,,,Meridian,MS,39301,Lauderdale County,Lat: 32.38; Long: -88.71
8287,,,Meridian,MS,39302,Lauderdale County,Lat: 32.38; Long: -88.71
8288,,,Meridian,MS,39303,Lauderdale County,Lat: 32.38; Long: -88.71
8289,,,Meridian,MS,39304,Lauderdale County,Lat: 32.38; Long: -88.71
8290,,,Meridian,MS,39305,Lauderdale County,Lat: 32.46; Long: -88.71
8291,,,Meridian,MS,39307,Lauderdale County,Lat: 32.34; Long: -88.8
8292,,,Meridian,MS,39309,Lauderdale County,Lat: 32.55; Long: -88.62
8293,,,Bailey,MS,39320,Lauderdale County,Lat: 32.57; Long: -88.74
8294,,,Buckatunna,MS,39322,Wayne County,Lat: 31.53; Long: -88.52
8295,,,Chunky,MS,39323,Newton County,Lat: 32.32; Long: -88.92
8296,,,Clara,MS,39324,Wayne County,Lat: 31.58; Long: -88.7
8297,,,Collinsville,MS,39325,Lauderdale County,Lat: 32.49; Long: -88.84
8298,,,Daleville,MS,39326,Lauderdale County,Lat: 32.54; Long: -88.67
8299,,,Decatur,MS,39327,Newton County,Lat: 32.43; Long: -89.11
8300,,,De Kalb,MS,39328,Kemper County,Lat: 32.76; Long: -88.65
8301,,,Enterprise,MS,39330,Clarke County,Lat: 32.17; Long: -88.81
8302,,,Hickory,MS,39332,Newton County,Lat: 32.31; Long: -89.02
8303,,,Lauderdale,MS,39335,Lauderdale County,Lat: 32.52; Long: -88.46
8304,,,Lawrence,MS,39336,Newton County,Lat: 32.27; Long: -89.28
8305,,,Little Rock,MS,39337,Newton County,Lat: 32.51; Long: -88.98
8306,,,Louin,MS,39338,Jasper County,Lat: 32.07; Long: -89.26
8307,,,Louisville,MS,39339,Winston County,Lat: 33.12; Long: -89.05
8308,,,Macon,MS,39341,Noxubee County,Lat: 33.11; Long: -88.56
8309,,,Marion,MS,39342,Lauderdale County,Lat: 32.42; Long: -88.64
8310,,,Newton,MS,39345,Newton County,Lat: 32.31; Long: -89.15
8311,,,Noxapater,MS,39346,Winston County,Lat: 32.99; Long: -89.06
8312,,,Pachuta,MS,39347,Jasper County,Lat: 32.04; Long: -88.88
8313,,,Paulding,MS,39348,Jasper County,Lat: 32; Long: -89.07
8314,,,Philadelphia,MS,39350,Neshoba County,Lat: 32.77; Long: -89.1
8315,,,Porterville,MS,39352,Kemper County,Lat: 32.65; Long: -88.48
8316,,,Preston,MS,39354,Kemper County,Lat: 32.85; Long: -88.8
8317,,,Quitman,MS,39355,Clarke County,Lat: 32.04; Long: -88.72
8318,,,Rose Hill,MS,39356,Jasper County,Lat: 32.13; Long: -89.01
8319,,,Scooba,MS,39358,Kemper County,Lat: 32.83; Long: -88.47
8320,,,Sebastopol,MS,39359,Scott County,Lat: 32.56; Long: -89.33
8321,,,Shubuta,MS,39360,Clarke County,Lat: 31.86; Long: -88.7
8322,,,Shuqualak,MS,39361,Noxubee County,Lat: 32.97; Long: -88.56
8323,,,State Line,MS,39362,Wayne County,Lat: 31.43; Long: -88.47
8324,,,Stonewall,MS,39363,Clarke County,Lat: 32.13; Long: -88.79
8325,,,Toomsuba,MS,39364,Lauderdale County,Lat: 32.43; Long: -88.46
8326,,,Union,MS,39365,Neshoba County,Lat: 32.57; Long: -89.11
8327,,,Vossburg,MS,39366,Jasper County,Lat: 31.94; Long: -88.92
8328,,,Waynesboro,MS,39367,Wayne County,Lat: 31.67; Long: -88.64
8329,,,Hattiesburg,MS,39401,Forrest County,Lat: 31.31; Long: -89.3
8330,,,Hattiesburg,MS,39402,Lamar County,Lat: 31.33; Long: -89.42
8331,,,Hattiesburg,MS,39403,Forrest County,Lat: 31.31; Long: -89.3
8332,,,Hattiesburg,MS,39404,Forrest County,Lat: 31.31; Long: -89.3
8333,,,Hattiesburg,MS,39406,Forrest County,Lat: 31.33; Long: -89.33
8334,,,Hattiesburg,MS,39407,Forrest County,Lat: 31.31; Long: -89.3
8335,,,Bassfield,MS,39421,Jefferson Davis Coun,Lat: 31.49; Long: -89.74
8336,,,Bay Springs,MS,39422,Jasper County,Lat: 31.98; Long: -89.28
8337,,,Beaumont,MS,39423,Perry County,Lat: 31.17; Long: -88.92
8338,,,Brooklyn,MS,39425,Forrest County,Lat: 31.06; Long: -89.08
8339,,,Carriere,MS,39426,Pearl River County,Lat: 30.6; Long: -89.56
8340,,,Carson,MS,39427,Jefferson Davis Coun,Lat: 31.55; Long: -89.78
8341,,,Collins,MS,39428,Covington County,Lat: 31.63; Long: -89.55
8342,,,Columbia,MS,39429,Marion County,Lat: 31.25; Long: -89.82
8343,,,Eastabuchie,MS,39436,Jones County,Lat: 31.47; Long: -89.23
8344,,,Ellisville,MS,39437,Jones County,Lat: 31.59; Long: -89.2
8345,,,Heidelberg,MS,39439,Jasper County,Lat: 31.89; Long: -88.98
8346,,,Laurel,MS,39440,Jones County,Lat: 31.69; Long: -89.14
8347,,,Laurel,MS,39441,Jones County,Lat: 31.69; Long: -89.14
8348,,,Laurel,MS,39442,Jones County,Lat: 31.69; Long: -89.14
8349,,,Laurel,MS,39443,Jones County,Lat: 31.72; Long: -89.08
8350,,,Leakesville,MS,39451,Greene County,Lat: 31.15; Long: -88.55
8351,,,Lucedale,MS,39452,George County,Lat: 30.92; Long: -88.59
8352,,,Lumberton,MS,39455,Lamar County,Lat: 31; Long: -89.45
8353,,,Mc Lain,MS,39456,Greene County,Lat: 31.05; Long: -88.8
8354,,,Mc Neill,MS,39457,Pearl River County,Lat: 30.7; Long: -89.68
8355,,,Moselle,MS,39459,Jones County,Lat: 31.48; Long: -89.32
8356,,,Moss,MS,39460,Jasper County,Lat: 31.84; Long: -89.15
8357,,,Neely,MS,39461,Greene County,Lat: 31.16; Long: -88.75
8358,,,New Augusta,MS,39462,Perry County,Lat: 31.2; Long: -89.02
8359,,,Nicholson,MS,39463,Pearl River County,Lat: 30.49; Long: -89.68
8360,,,Ovett,MS,39464,Jones County,Lat: 31.48; Long: -89.03
8361,,,Petal,MS,39465,Forrest County,Lat: 31.34; Long: -89.25
8362,,,Picayune,MS,39466,Pearl River County,Lat: 30.52; Long: -89.67
8363,,,Poplarville,MS,39470,Pearl River County,Lat: 30.83; Long: -89.53
8364,,,Prentiss,MS,39474,Jefferson Davis Coun,Lat: 31.59; Long: -89.87
8365,,,Purvis,MS,39475,Lamar County,Lat: 31.14; Long: -89.4
8366,,,Richton,MS,39476,Perry County,Lat: 31.34; Long: -88.94
8367,,,Sandersville,MS,39477,Jones County,Lat: 31.78; Long: -89.03
8368,,,Sandy Hook,MS,39478,Marion County,Lat: 31.03; Long: -89.8
8369,,,Seminary,MS,39479,Covington County,Lat: 31.55; Long: -89.49
8370,,,Soso,MS,39480,Jones County,Lat: 31.75; Long: -89.27
8371,,,Stringer,MS,39481,Jasper County,Lat: 31.87; Long: -89.24
8372,,,Sumrall,MS,39482,Lamar County,Lat: 31.41; Long: -89.54
8373,,,Foxworth,MS,39483,Marion County,Lat: 31.27; Long: -89.95
8374,,,Gulfport,MS,39501,Harrison County,Lat: 30.38; Long: -89.1
8375,,,Gulfport,MS,39502,Harrison County,Lat: 30.38; Long: -89.06
8376,,,Gulfport,MS,39503,Harrison County,Lat: 30.47; Long: -89.15
8377,,,Gulfport,MS,39505,Harrison County,Lat: 30.38; Long: -89.06
8378,,,Gulfport,MS,39506,Harrison County,Lat: 30.38; Long: -89.06
8379,,,Gulfport,MS,39507,Harrison County,Lat: 30.38; Long: -89.06
8380,,,Bay Saint Louis,MS,39520,Hancock County,Lat: 30.27; Long: -89.48
8381,,,Bay Saint Louis,MS,39521,Hancock County,Lat: 30.32; Long: -89.51
8382,,,Stennis Space Center,MS,39522,Hancock County,Lat: 30.34; Long: -89.55
8383,,,Diamondhead,MS,39525,Hancock County,Lat: 30.38; Long: -89.36
8384,,,Stennis Space Center,MS,39529,Hancock County,Lat: 30.38; Long: -89.6
8385,,,Biloxi,MS,39530,Harrison County,Lat: 30.41; Long: -88.88
8386,,,Biloxi,MS,39531,Harrison County,Lat: 30.4; Long: -88.97
8387,,,Biloxi,MS,39532,Harrison County,Lat: 30.49; Long: -88.96
8388,,,Biloxi,MS,39533,Harrison County,Lat: 30.39; Long: -88.88
8389,,,Biloxi,MS,39534,Harrison County,Lat: 30.41; Long: -88.92
8390,,,Biloxi,MS,39535,Harrison County,Lat: 30.39; Long: -88.88
8391,,,Diberville,MS,39540,Harrison County,Lat: 30.44; Long: -88.9
8392,,,Escatawpa,MS,39552,Jackson County,Lat: 30.48; Long: -88.55
8393,,,Gautier,MS,39553,Jackson County,Lat: 30.38; Long: -88.63
8394,,,Hurley,MS,39555,Jackson County,Lat: 30.66; Long: -88.49
8395,,,Kiln,MS,39556,Hancock County,Lat: 30.41; Long: -89.43
8396,,,Lakeshore,MS,39558,Hancock County,Lat: 30.21; Long: -89.48
8397,,,Long Beach,MS,39560,Harrison County,Lat: 30.36; Long: -89.16
8398,,,Mc Henry,MS,39561,Stone County,Lat: 30.69; Long: -89.18
8399,,,Moss Point,MS,39562,Jackson County,Lat: 30.55; Long: -88.49
8400,,,Moss Point,MS,39563,Jackson County,Lat: 30.42; Long: -88.52
8401,,,Ocean Springs,MS,39564,Jackson County,Lat: 30.4; Long: -88.8
8402,,,Vancleave,MS,39565,Jackson County,Lat: 30.58; Long: -88.74
8403,,,Ocean Springs,MS,39566,Jackson County,Lat: 30.4; Long: -88.8
8404,,,Pascagoula,MS,39567,Jackson County,Lat: 30.36; Long: -88.54
8405,,,Pascagoula,MS,39568,Jackson County,Lat: 30.36; Long: -88.54
8406,,,Pascagoula,MS,39569,Jackson County,Lat: 30.36; Long: -88.54
8407,,,Pass Christian,MS,39571,Harrison County,Lat: 30.42; Long: -89.28
8408,,,Pearlington,MS,39572,Hancock County,Lat: 30.24; Long: -89.6
8409,,,Perkinston,MS,39573,Stone County,Lat: 30.78; Long: -89.13
8410,,,Saucier,MS,39574,Harrison County,Lat: 30.63; Long: -89.13
8411,,,Waveland,MS,39576,Hancock County,Lat: 30.28; Long: -89.38
8412,,,Wiggins,MS,39577,Stone County,Lat: 30.86; Long: -89.13
8413,,,Pascagoula,MS,39581,Jackson County,Lat: 30.36; Long: -88.49
8414,,,Pascagoula,MS,39595,Jackson County,Lat: 30.33; Long: -88.58
8415,,,Brookhaven,MS,39601,Lincoln County,Lat: 31.58; Long: -90.44
8416,,,Brookhaven,MS,39602,Lincoln County,Lat: 31.58; Long: -90.44
8417,,,Brookhaven,MS,39603,Lincoln County,Lat: 31.58; Long: -90.44
8418,,,Bogue Chitto,MS,39629,Lincoln County,Lat: 31.43; Long: -90.45
8419,,,Bude,MS,39630,Franklin County,Lat: 31.46; Long: -90.85
8420,,,Centreville,MS,39631,Wilkinson County,Lat: 31.08; Long: -91.06
8421,,,Chatawa,MS,39632,Pike County,Lat: 31.1; Long: -90.52
8422,,,Crosby,MS,39633,Wilkinson County,Lat: 31.27; Long: -91.06
8423,,,Fernwood,MS,39635,Pike County,Lat: 31.18; Long: -90.45
8424,,,Gloster,MS,39638,Amite County,Lat: 31.19; Long: -91.01
8425,,,Jayess,MS,39641,Lawrence County,Lat: 31.41; Long: -90.18
8426,,,Kokomo,MS,39643,Marion County,Lat: 31.25; Long: -90.01
8427,,,Liberty,MS,39645,Amite County,Lat: 31.16; Long: -90.8
8428,,,Mc Call Creek,MS,39647,Franklin County,Lat: 31.52; Long: -90.76
8429,,,Mccomb,MS,39648,Pike County,Lat: 31.24; Long: -90.46
8430,,,Mccomb,MS,39649,Pike County,Lat: 31.24; Long: -90.46
8431,,,Magnolia,MS,39652,Pike County,Lat: 31.15; Long: -90.46
8432,,,Meadville,MS,39653,Franklin County,Lat: 31.47; Long: -90.89
8433,,,Monticello,MS,39654,Lawrence County,Lat: 31.55; Long: -90.11
8434,,,Oak Vale,MS,39656,Jefferson Davis Coun,Lat: 31.44; Long: -90
8435,,,Osyka,MS,39657,Pike County,Lat: 31; Long: -90.47
8436,,,Roxie,MS,39661,Franklin County,Lat: 31.5; Long: -91.06
8437,,,Ruth,MS,39662,Lincoln County,Lat: 31.37; Long: -90.29
8438,,,Silver Creek,MS,39663,Lawrence County,Lat: 31.6; Long: -90
8439,,,Smithdale,MS,39664,Amite County,Lat: 31.33; Long: -90.68
8440,,,Sontag,MS,39665,Lawrence County,Lat: 31.65; Long: -90.18
8441,,,Summit,MS,39666,Pike County,Lat: 31.28; Long: -90.46
8442,,,Tylertown,MS,39667,Walthall County,Lat: 31.11; Long: -90.14
8443,,,Union Church,MS,39668,Jefferson County,Lat: 31.7; Long: -90.82
8444,,,Woodville,MS,39669,Wilkinson County,Lat: 31.1; Long: -91.29
8445,,,Columbus,MS,39701,Lowndes County,Lat: 33.5; Long: -88.4
8446,,,Columbus,MS,39702,Lowndes County,Lat: 33.44; Long: -88.34
8447,,,Columbus,MS,39703,Lowndes County,Lat: 33.5; Long: -88.4
8448,,,Columbus,MS,39704,Lowndes County,Lat: 33.5; Long: -88.4
8449,,,Columbus,MS,39705,Lowndes County,Lat: 33.58; Long: -88.44
8450,,,Columbus,MS,39710,Lowndes County,Lat: 33.5; Long: -88.4
8451,,,Aberdeen,MS,39730,Monroe County,Lat: 33.82; Long: -88.55
8452,,,Ackerman,MS,39735,Choctaw County,Lat: 33.31; Long: -89.17
8453,,,Artesia,MS,39736,Lowndes County,Lat: 33.42; Long: -88.64
8454,,,Bellefontaine,MS,39737,Webster County,Lat: 33.64; Long: -89.33
8455,,,Brooksville,MS,39739,Noxubee County,Lat: 33.23; Long: -88.58
8456,,,Caledonia,MS,39740,Lowndes County,Lat: 33.68; Long: -88.32
8457,,,Cedarbluff,MS,39741,Clay County,Lat: 33.61; Long: -88.84
8458,,,Crawford,MS,39743,Lowndes County,Lat: 33.3; Long: -88.62
8459,,,Eupora,MS,39744,Webster County,Lat: 33.54; Long: -89.27
8460,,,French Camp,MS,39745,Choctaw County,Lat: 33.29; Long: -89.39
8461,,,Hamilton,MS,39746,Monroe County,Lat: 33.8; Long: -88.43
8462,,,Kilmichael,MS,39747,Montgomery County,Lat: 33.43; Long: -89.56
8463,,,Maben,MS,39750,Webster County,Lat: 33.55; Long: -89.08
8464,,,Mantee,MS,39751,Webster County,Lat: 33.68; Long: -89.02
8465,,,Mathiston,MS,39752,Webster County,Lat: 33.53; Long: -89.12
8466,,,Mayhew,MS,39753,Lowndes County,Lat: 33.48; Long: -88.63
8467,,,Montpelier,MS,39754,Clay County,Lat: 33.71; Long: -88.94
8468,,,Pheba,MS,39755,Clay County,Lat: 33.59; Long: -88.94
8469,,,Prairie,MS,39756,Clay County,Lat: 33.76; Long: -88.74
8470,,,Starkville,MS,39759,Oktibbeha County,Lat: 33.45; Long: -88.82
8471,,,Starkville,MS,39760,Oktibbeha County,Lat: 33.46; Long: -88.71
8472,,,Mississippi State,MS,39762,Oktibbeha County,Lat: 33.45; Long: -88.79
8473,,,Steens,MS,39766,Lowndes County,Lat: 33.57; Long: -88.31
8474,,,Stewart,MS,39767,Webster County,Lat: 33.53; Long: -89.49
8475,,,Sturgis,MS,39769,Oktibbeha County,Lat: 33.34; Long: -89.04
8476,,,Walthall,MS,39771,Webster County,Lat: 33.61; Long: -89.28
8477,,,Weir,MS,39772,Choctaw County,Lat: 33.26; Long: -89.28
8478,,,West Point,MS,39773,Clay County,Lat: 33.6; Long: -88.64
8479,,,Woodland,MS,39776,Chickasaw County,Lat: 33.78; Long: -89.05
8480,,,Arlington,GA,39813,Calhoun County,Lat: 31.41; Long: -84.69
8481,,,Attapulgus,GA,39815,Decatur County,Lat: 30.74; Long: -84.47
8482,,,Bainbridge,GA,39817,Decatur County,Lat: 30.94; Long: -84.6
8483,,,Bainbridge,GA,39818,Decatur County,Lat: 30.78; Long: -84.63
8484,,,Bainbridge,GA,39819,Decatur County,Lat: 30.79; Long: -84.65
8485,,,Blakely,GA,39823,Early County,Lat: 31.33; Long: -84.94
8486,,,Bluffton,GA,39824,Clay County,Lat: 31.55; Long: -84.86
8487,,,Brinson,GA,39825,Decatur County,Lat: 30.94; Long: -84.71
8488,,,Bronwood,GA,39826,Terrell County,Lat: 31.82; Long: -84.32
8489,,,Cairo,GA,39827,Grady County,Lat: 30.97; Long: -84.2
8490,,,Cairo,GA,39828,Grady County,Lat: 30.87; Long: -84.2
8491,,,Calvary,GA,39829,Grady County,Lat: 30.72; Long: -84.34
8492,,,Cedar Springs,GA,39832,Early County,Lat: 31.19; Long: -85.03
8493,,,Climax,GA,39834,Decatur County,Lat: 30.89; Long: -84.44
8494,,,Coleman,GA,39836,Randolph County,Lat: 31.66; Long: -84.87
8495,,,Colquitt,GA,39837,Miller County,Lat: 31.15; Long: -84.67
8496,,,Cuthbert,GA,39840,Randolph County,Lat: 31.77; Long: -84.75
8497,,,Damascus,GA,39841,Early County,Lat: 31.28; Long: -84.67
8498,,,Dawson,GA,39842,Terrell County,Lat: 31.76; Long: -84.44
8499,,,Donalsonville,GA,39845,Seminole County,Lat: 31.04; Long: -84.87
8500,,,Edison,GA,39846,Calhoun County,Lat: 31.56; Long: -84.73
8501,,,Fort Gaines,GA,39851,Clay County,Lat: 31.61; Long: -84.99
8502,,,Fowlstown,GA,39852,Decatur County,Lat: 30.79; Long: -84.55
8503,,,Georgetown,GA,39854,Quitman County,Lat: 31.85; Long: -85.04
8504,,,Iron City,GA,39859,Seminole County,Lat: 30.97; Long: -84.8
8505,,,Jakin,GA,39861,Early County,Lat: 31.14; Long: -85
8506,,,Leary,GA,39862,Calhoun County,Lat: 31.48; Long: -84.5
8507,,,Morgan,GA,39866,Calhoun County,Lat: 31.55; Long: -84.62
8508,,,Morris,GA,39867,Clay County,Lat: 31.82; Long: -84.94
8509,,,Newton,GA,39870,Baker County,Lat: 31.3; Long: -84.37
8510,,,Parrott,GA,39877,Terrell County,Lat: 31.92; Long: -84.49
8511,,,Sasser,GA,39885,Terrell County,Lat: 31.72; Long: -84.34
8512,,,Shellman,GA,39886,Randolph County,Lat: 31.73; Long: -84.6
8513,,,Whigham,GA,39897,Grady County,Lat: 30.9; Long: -84.32
8514,,,Atlanta,GA,39901,Fulton County,Lat: 33.76; Long: -84.42
8515,,,Bagdad,KY,40003,Shelby County,Lat: 38.26; Long: -85.05
8516,,,Bardstown,KY,40004,Nelson County,Lat: 37.81; Long: -85.46
8517,,,Bedford,KY,40006,Trimble County,Lat: 38.59; Long: -85.31
8518,,,Bethlehem,KY,40007,Henry County,Lat: 38.46; Long: -85
8519,,,Bloomfield,KY,40008,Nelson County,Lat: 37.91; Long: -85.31
9300,,,Corunna,IN,46730,DeKalb County,Lat: 41.43; Long: -85.14
9301,,,Craigville,IN,46731,Wells County,Lat: 40.8; Long: -85.09
9302,,,Cromwell,IN,46732,Noble County,Lat: 41.4; Long: -85.61
9303,,,Decatur,IN,46733,Adams County,Lat: 40.83; Long: -84.92
9304,,,Fremont,IN,46737,Steuben County,Lat: 41.73; Long: -84.93
9305,,,Garrett,IN,46738,DeKalb County,Lat: 41.34; Long: -85.12
